Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Regionname,Propertycount,HouseID,DaySold,MonthSold,YearSold,Schools nearby
2.0,2,905000.0,1,9.7,3104.0,2.0,1.0,1.0,-0.3430581150204958,2,5,0.07489393179429789,20952,16,9,2017,7
5.0,0,3778000.0,1,17.3,3193.0,5.0,4.0,4.0,0.5834077919635915,1,5,-0.48056283554202983,20953,16,9,2017,6
3.0,1,2030000.0,0,17.3,3193.0,3.0,3.0,2.0,0.14659810854596028,1,5,-0.48056283554202983,20954,16,9,2017,6
4.0,0,2210000.0,1,11.4,3204.0,4.0,3.0,2.0,0.007875940655294823,8,5,-0.15565586848365395,20957,16,9,2017,11
4.0,0,1450000.0,0,11.4,3204.0,4.0,2.0,2.0,0.11687192971224626,8,5,-0.15565586848365395,20958,16,9,2017,11
4.0,0,1520000.0,1,13.8,3165.0,4.0,2.0,2.0,0.08301711492940529,8,5,0.7933725993271655,20968,16,9,2017,7
3.0,0,1070000.0,4,13.8,3165.0,3.0,1.0,3.0,0.030996301970405735,8,5,0.7933725993271655,20971,16,9,2017,7
5.0,0,1900000.0,4,13.4,3130.0,5.0,3.0,2.0,0.37615026731741863,28,0,-0.40166660211357885,20976,16,9,2017,11
4.0,0,1850000.0,4,13.4,3130.0,4.0,2.0,2.0,0.0665025711328975,28,0,-0.40166660211357885,20977,16,9,2017,11
3.0,0,1040000.0,4,13.4,3130.0,3.0,1.0,2.0,0.12595492880032555,28,0,-0.40166660211357885,20979,16,9,2017,11
4.0,0,1100000.0,1,13.4,3130.0,4.0,3.0,2.0,0.03677639229918346,28,0,-0.7031548024770543,20983,16,9,2017,11
4.0,1,1830000.0,1,27.0,3196.0,4.0,3.0,2.0,-0.16057240606908468,12,4,-1.0442048028882256,20984,16,9,2017,5
3.0,0,700000.0,1,25.0,3155.0,3.0,1.0,1.0,-0.08955986774410116,13,0,0.5057537656470776,20985,16,9,2017,5
3.0,0,1725000.0,0,10.9,3128.0,3.0,1.0,2.0,0.09870593153608768,28,0,-0.6535888690839641,20988,16,9,2017,5
3.0,0,840000.0,1,8.6,3019.0,3.0,1.0,2.0,0.059896753614294376,16,6,-0.8845934026957974,20991,16,9,2017,6
3.0,0,1342000.0,1,10.5,3186.0,3.0,1.0,3.0,-0.2150704005975604,1,5,0.7046995992202609,20992,16,9,2017,8
3.0,1,1960000.0,0,10.5,3186.0,3.0,2.0,2.0,0.13338647350875407,1,5,0.7046995992202609,20999,16,9,2017,8
4.0,0,2410000.0,1,10.5,3186.0,4.0,3.0,4.0,0.0177846669331995,1,5,0.7046995992202609,21001,16,9,2017,8
2.0,0,911000.0,3,5.2,3056.0,2.0,1.0,1.0,-0.3430581150204958,24,2,1.0091435662539665,21005,16,9,2017,3
2.0,1,640000.0,1,5.2,3056.0,2.0,1.0,1.0,-0.3843444745117653,24,2,1.0091435662539665,21007,16,9,2017,3
4.0,0,1820000.0,0,5.2,3056.0,4.0,2.0,2.0,-0.19029858490279872,24,2,1.0091435662539665,21011,16,9,2017,3
1.0,2,170000.0,4,5.2,3056.0,1.0,1.0,0.0,0.5801048832042899,24,2,1.0091435662539665,21013,16,9,2017,3
2.0,0,1265000.0,1,4.0,3057.0,2.0,1.0,3.0,-0.08955986774410116,24,2,-0.44259260216291946,21020,16,9,2017,3
2.0,0,950000.0,1,4.0,3057.0,2.0,2.0,1.0,-0.26709121355655996,24,2,-0.44259260216291946,21021,16,9,2017,3
4.0,0,1225000.0,4,10.8,3105.0,4.0,1.0,2.0,0.1697184698610712,15,0,-0.6820097024515617,21029,16,9,2017,3
5.0,0,1505000.0,1,12.1,3083.0,5.0,3.0,2.0,0.09210011401748458,0,2,0.6128434657761855,21032,16,9,2017,9
4.0,0,730000.0,1,12.1,3083.0,4.0,2.0,2.0,-0.007812875951387582,0,2,0.6128434657761855,21033,16,9,2017,9
5.0,0,1775000.0,1,10.4,3125.0,5.0,2.0,3.0,0.201096103074436,21,5,-0.40962443545650623,21035,16,9,2017,5
4.0,0,1702000.0,1,10.4,3125.0,4.0,1.0,1.0,0.17715001456949972,21,5,-0.40962443545650623,21036,16,9,2017,5
3.0,0,980000.0,1,14.7,3151.0,3.0,1.0,1.0,0.03512493791953268,28,0,-0.7802321025699791,21040,16,9,2017,5
6.0,0,2835000.0,3,7.7,3124.0,6.0,3.0,2.0,0.2035732846439122,2,5,0.32749829876550546,21043,16,9,2017,4
3.0,0,2770000.0,1,7.7,3124.0,3.0,2.0,2.0,0.03760211948900885,2,5,0.32749829876550546,21047,16,9,2017,4
5.0,0,2450000.0,4,7.7,3124.0,5.0,3.0,2.0,0.01861039412302489,2,5,0.32749829876550546,21049,16,9,2017,4
2.0,0,1441000.0,1,10.1,3163.0,2.0,1.0,1.0,0.002921577516342485,8,5,0.07784969846452804,21055,16,9,2017,5
3.0,0,1510000.0,1,10.1,3163.0,3.0,2.0,2.0,0.010353122224770993,8,5,0.07784969846452804,21056,16,9,2017,5
2.0,1,850000.0,1,10.1,3163.0,2.0,2.0,1.0,-0.35544402286787663,8,5,0.07784969846452804,21057,16,9,2017,5
3.0,0,1500000.0,1,10.1,3163.0,3.0,2.0,2.0,0.04585939138726275,8,5,0.07784969846452804,21058,16,9,2017,5
3.0,0,1508000.0,1,10.1,3163.0,3.0,2.0,2.0,-0.17295831391646552,8,5,0.07784969846452804,21060,16,9,2017,5
4.0,0,609000.0,1,34.9,3201.0,4.0,2.0,2.0,0.0012701231366917057,7,4,0.13196296519643388,21065,16,9,2017,4
3.0,0,578000.0,1,34.9,3201.0,3.0,2.0,2.0,0.10366029467504002,7,4,0.13196296519643388,21067,16,9,2017,4
3.0,0,875000.0,1,27.0,3196.0,3.0,1.0,3.0,-0.01111578471068914,12,4,-0.81251816927557,21077,16,9,2017,5
4.0,0,920000.0,4,17.9,3192.0,4.0,2.0,2.0,-0.014418693469990699,1,5,0.5180315656618799,21079,16,9,2017,6
4.0,0,1165000.0,1,17.9,3192.0,4.0,2.0,2.0,0.03842784667883424,1,5,0.5180315656618799,21080,16,9,2017,6
3.0,0,1201000.0,1,17.9,3192.0,3.0,2.0,3.0,0.0747598430311514,1,5,0.5180315656618799,21081,16,9,2017,6
3.0,0,910000.0,1,17.9,3192.0,3.0,1.0,2.0,-0.005335694381911412,1,5,0.5180315656618799,21082,16,9,2017,6
4.0,0,1200000.0,3,17.9,3192.0,4.0,2.0,2.0,0.028519120400929566,1,5,0.5180315656618799,21084,16,9,2017,6
3.0,0,2950000.0,1,16.7,3168.0,3.0,1.0,2.0,0.40670217334095804,21,4,-0.37347313541292204,21087,16,9,2017,3
3.0,2,810000.0,1,16.7,3168.0,3.0,1.0,2.0,-0.17130685953681474,21,4,-0.37347313541292204,21088,16,9,2017,3
3.0,0,850000.0,1,17.5,3169.0,3.0,1.0,4.0,0.03595066510935807,12,4,-0.6242585690486033,21089,16,9,2017,6
4.0,0,1010000.0,0,3.6,3068.0,4.0,3.0,1.0,-0.29268875644114706,31,2,-1.0289712362031933,21091,16,9,2017,8
2.0,0,980000.0,1,3.6,3068.0,2.0,1.0,1.0,-0.2959916652004486,31,2,-1.0289712362031933,21092,16,9,2017,8
4.0,0,975000.0,3,6.7,3058.0,4.0,2.0,2.0,-0.20351021994000495,6,2,0.846803766058249,21096,16,9,2017,11
3.0,1,880000.0,1,6.7,3058.0,3.0,1.0,1.0,0.18458155927792821,6,2,0.846803766058249,21098,16,9,2017,11
3.0,0,841000.0,1,6.7,3058.0,3.0,1.0,3.0,-0.01194151190051453,6,2,-0.91733420273527,21104,16,9,2017,11
3.0,0,1300000.0,1,2.0,3066.0,3.0,1.0,1.0,-0.3595726588170036,31,2,-0.6654119357648847,21108,16,9,2017,3
2.0,1,931000.0,1,2.0,3066.0,2.0,1.0,1.0,-0.36204984038647975,31,2,-0.6654119357648847,21109,16,9,2017,3
3.0,0,492000.0,1,20.6,3064.0,3.0,2.0,2.0,-0.24149367067197286,11,2,1.8258446339052516,21115,16,9,2017,17
3.0,0,858000.0,1,23.0,3136.0,3.0,1.0,2.0,0.25559409760291174,17,0,1.010735132922552,21120,16,9,2017,13
3.0,0,682000.0,1,24.7,3175.0,3.0,1.0,5.0,0.0070502134654694334,9,4,0.1915330319349185,21124,16,9,2017,15
3.0,0,629500.0,2,14.8,3023.0,3.0,1.0,6.0,-0.01111578471068914,3,6,-0.24819410192855176,21129,16,9,2017,13
4.0,0,1281000.0,1,22.2,3172.0,4.0,2.0,2.0,0.01530748536372333,12,4,-0.8047877025995834,21135,16,9,2017,7
3.0,1,751000.0,1,12.4,3108.0,3.0,2.0,1.0,-0.311680481807131,15,0,0.3520538987951098,21138,16,9,2017,4
5.0,0,1330000.0,1,14.3,3109.0,5.0,3.0,3.0,0.16806701548142042,15,0,0.8001935993353889,21143,16,9,2017,6
3.0,0,469000.0,3,28.8,3177.0,3.0,1.0,2.0,0.030996301970405735,5,4,-0.8973259360444812,21144,16,9,2017,2
3.0,0,531000.0,3,28.8,3177.0,3.0,1.0,5.0,0.03182202916023112,5,4,-0.8973259360444812,21145,16,9,2017,2
4.0,0,1085000.0,0,18.0,3095.0,4.0,2.0,2.0,0.19366455836600752,0,0,-0.11131936843020167,21148,16,9,2017,11
3.0,0,915000.0,1,18.0,3095.0,3.0,2.0,2.0,0.20439901183373757,0,0,-0.11131936843020167,21150,16,9,2017,11
4.0,0,890000.0,1,18.0,3095.0,4.0,2.0,2.0,0.3819303576461964,0,0,-0.11131936843020167,21154,16,9,2017,11
3.0,0,1800000.0,4,7.2,3184.0,3.0,2.0,2.0,-0.13827777194379914,26,5,0.34318659878441937,21157,16,9,2017,4
3.0,0,600000.0,1,19.6,3076.0,3.0,1.0,2.0,0.006224486275644044,29,2,0.7835958326487119,21163,16,9,2017,10
3.0,0,647000.0,1,19.6,3076.0,3.0,2.0,4.0,0.05494239047534204,29,2,0.7835958326487119,21164,16,9,2017,10
3.0,1,770000.0,4,7.5,3040.0,3.0,1.0,1.0,-0.35626975005770206,22,6,0.4057124321931341,21165,16,9,2017,10
3.0,0,1150000.0,1,7.5,3040.0,3.0,1.0,2.0,0.09127438682765919,22,6,0.4057124321931341,21167,16,9,2017,10
3.0,2,1170000.0,1,8.2,3041.0,3.0,2.0,1.0,-0.21094176464843345,22,6,-1.4032167699877187,21169,16,9,2017,5
4.0,0,1255000.0,1,5.7,3078.0,4.0,1.0,1.0,-0.14818649822170382,6,2,-1.025333369532141,21171,16,9,2017,4
3.0,0,1300000.0,3,5.7,3078.0,3.0,2.0,4.0,0.026041938831453396,6,2,-1.025333369532141,21172,16,9,2017,4
3.0,0,680000.0,3,13.1,3060.0,3.0,2.0,2.0,0.0334734835398819,11,2,-0.547863368956501,21173,16,9,2017,6
3.0,0,670000.0,4,13.1,3060.0,3.0,2.0,2.0,-0.16304958763856084,11,2,-0.547863368956501,21176,16,9,2017,6
4.0,0,950000.0,4,15.4,3131.0,4.0,2.0,3.0,0.03264775635005651,28,0,-0.7036095358109359,21191,16,9,2017,4
4.0,0,650000.0,1,38.0,3199.0,4.0,2.0,2.0,0.13421220069857945,7,4,2.1771261343287582,21194,16,9,2017,18
2.0,0,910000.0,1,38.0,3199.0,2.0,1.0,2.0,0.28614600362645115,7,4,0.01964383172768813,21195,16,9,2017,18
4.0,0,760000.0,1,38.0,3199.0,4.0,2.0,2.0,-0.00946433033103836,7,4,0.01964383172768813,21196,16,9,2017,18
6.0,0,650000.0,3,45.9,3437.0,6.0,2.0,2.0,0.6222169698853848,14,3,-0.9330225027541839,21200,16,9,2017,3
3.0,0,1738000.0,1,7.3,3146.0,3.0,2.0,2.0,0.11934911128172243,2,5,0.6667293658411506,21204,16,9,2017,6
2.0,1,965000.0,1,7.3,3146.0,2.0,2.0,1.0,0.1292578375596271,2,5,0.6667293658411506,21209,16,9,2017,6
3.0,1,1333000.0,1,7.3,3146.0,3.0,2.0,1.0,-0.16800395077751318,2,5,0.6667293658411506,21211,16,9,2017,6
2.0,0,1366000.0,1,7.3,3146.0,2.0,2.0,1.0,-0.25305385132952835,2,5,0.6667293658411506,21212,16,9,2017,6
3.0,0,1275000.0,1,16.7,3150.0,3.0,2.0,2.0,0.137515109457881,21,0,1.782872333853444,21214,16,9,2017,21
3.0,0,1750000.0,0,16.7,3150.0,3.0,1.0,0.0,0.14824956292561106,21,0,1.782872333853444,21216,16,9,2017,21
5.0,0,1480000.0,1,16.7,3150.0,5.0,2.0,2.0,0.14081801821718257,21,0,1.782872333853444,21218,16,9,2017,21
2.0,0,605000.0,0,11.2,3046.0,2.0,1.0,6.0,0.03429921072970729,24,2,0.31612996541846644,21225,16,9,2017,10
3.0,0,922000.0,1,16.1,3088.0,3.0,2.0,2.0,0.03264775635005651,0,2,0.23746109865695622,21234,16,9,2017,11
4.0,0,865000.0,1,16.1,3088.0,4.0,2.0,2.0,0.1540296532543888,0,2,0.23746109865695622,21236,16,9,2017,11
5.0,0,650000.0,0,20.4,3059.0,5.0,2.0,2.0,-0.029281782886847713,11,2,-0.5947009023463019,21240,16,9,2017,4
3.0,0,661000.0,1,32.3,3803.0,3.0,1.0,3.0,0.22421646438954693,5,4,-0.8529894359910289,21241,16,9,2017,2
3.0,0,2515000.0,1,13.8,3188.0,3.0,2.0,2.0,0.04668511857708814,1,5,-0.46055456885124113,21242,16,9,2017,3
3.0,0,1520000.0,4,13.8,3188.0,3.0,1.0,3.0,0.0656768439430721,1,5,-0.46055456885124113,21243,16,9,2017,3
4.0,0,2550000.0,4,13.8,3188.0,4.0,2.0,2.0,0.059896753614294376,1,5,-0.46055456885124113,21245,16,9,2017,3
4.0,0,1820000.0,0,13.8,3188.0,4.0,2.0,2.0,-0.11185450186938668,1,5,-0.46055456885124113,21247,16,9,2017,3
3.0,0,1450000.0,1,13.8,3188.0,3.0,1.0,1.0,-0.06891668799846642,1,5,-0.46055456885124113,21248,16,9,2017,3
3.0,0,1060000.0,0,13.8,3188.0,3.0,2.0,3.0,-0.06809096080864104,1,5,-1.1649365030337804,21251,16,9,2017,3
2.0,1,875000.0,4,13.8,3188.0,2.0,1.0,1.0,-0.25883394165830603,1,5,-1.1649365030337804,21252,16,9,2017,3
4.0,0,2325000.0,1,5.3,3122.0,4.0,3.0,2.0,0.08384284211923068,2,5,0.8704498994200902,21253,16,9,2017,8
3.0,0,1450000.0,4,5.3,3122.0,3.0,1.0,0.0,-0.2736970310751631,2,5,0.8704498994200902,21259,16,9,2017,8
3.0,0,846000.0,1,8.8,3081.0,3.0,2.0,2.0,0.04751084576691353,0,0,-1.0926339029466121,21267,16,9,2017,2
4.0,0,628000.0,1,18.0,3037.0,4.0,2.0,1.0,-0.05570505296126019,3,6,-0.43736316882328147,21272,16,9,2017,9
3.0,0,645500.0,1,18.0,3037.0,3.0,2.0,2.0,0.14164374540700797,3,6,-0.43736316882328147,21273,16,9,2017,9
3.0,0,575000.0,1,18.4,3029.0,3.0,1.0,4.0,0.03677639229918346,30,6,1.4438686334447397,21275,16,9,2017,23
4.0,0,525000.0,3,18.4,3029.0,4.0,2.0,2.0,-0.0788254142763711,30,6,1.4438686334447397,21278,16,9,2017,23
4.0,0,723000.0,1,18.4,3029.0,4.0,2.0,2.0,0.2679800054502926,30,6,1.4438686334447397,21279,16,9,2017,23
3.0,0,626000.0,1,14.0,3047.0,3.0,1.0,2.0,0.061548207993945156,11,2,-1.5071233367796557,21287,16,9,2017,13
3.0,0,840000.0,1,14.5,3036.0,3.0,2.0,2.0,0.14659810854596028,3,6,-1.1688017363717735,21290,16,9,2017,4
4.0,0,1230000.0,1,11.7,3033.0,4.0,4.0,2.0,-0.007812875951387582,3,6,-0.42076540213660446,21291,16,9,2017,4
3.0,0,933000.0,3,11.7,3033.0,3.0,1.0,2.0,0.05411666328551665,3,6,-0.42076540213660446,21294,16,9,2017,4
4.0,0,2375000.0,1,5.4,3101.0,4.0,3.0,2.0,-0.0548793257714348,2,5,0.6483126658189473,21298,16,9,2017,12
3.0,0,1950000.0,1,5.4,3101.0,3.0,2.0,2.0,-0.07221959675776798,2,5,0.6483126658189473,21305,16,9,2017,12
5.0,0,5065000.0,0,5.4,3101.0,5.0,4.0,2.0,0.2844945492468004,2,5,0.6483126658189473,21309,16,9,2017,12
3.0,0,1650000.0,4,7.3,3102.0,3.0,1.0,2.0,0.08466856930905607,2,5,-1.0933160029474345,21312,16,9,2017,3
3.0,0,2125000.0,4,7.3,3102.0,3.0,2.0,2.0,0.15980974358316652,2,5,-1.0933160029474345,21314,16,9,2017,3
2.0,0,1325000.0,0,7.3,3102.0,2.0,1.0,2.0,-0.10359722997113278,2,5,-1.0933160029474345,21315,16,9,2017,3
3.0,0,1975000.0,0,7.3,3102.0,3.0,1.0,2.0,0.1061374762445162,2,5,-1.0933160029474345,21316,16,9,2017,3
4.0,0,1140000.0,3,6.4,3012.0,4.0,1.0,0.0,-0.2241533996856397,16,6,-1.2895334365173283,21320,16,9,2017,3
3.0,0,1000000.0,0,6.4,3012.0,3.0,2.0,2.0,-0.22497912687546506,16,6,-1.2895334365173283,21322,16,9,2017,3
3.0,0,801000.0,1,16.3,3075.0,3.0,1.0,1.0,0.2514654616537848,29,2,0.1817562652564649,21323,16,9,2017,8
3.0,0,596000.0,1,16.3,3075.0,3.0,1.0,2.0,0.01861039412302489,29,2,0.1817562652564649,21324,16,9,2017,8
4.0,1,2750000.0,3,5.9,3144.0,4.0,2.0,3.0,-0.15726949730978312,27,5,-0.6376732023981094,21333,16,9,2017,3
4.0,0,3400000.0,1,5.9,3144.0,4.0,2.0,2.0,0.011178849414596383,27,5,-0.6376732023981094,21336,16,9,2017,3
3.0,0,370000.0,1,17.4,3048.0,3.0,1.0,1.0,0.1953160127456583,11,2,-0.6310795690568268,21345,16,9,2017,4
3.0,1,995000.0,1,20.0,3194.0,3.0,3.0,2.0,-0.2472737610007506,12,4,-0.29957896865716827,21355,16,9,2017,8
3.0,0,950000.0,0,20.0,3194.0,3.0,1.0,2.0,-0.013592966280165309,12,4,-0.29957896865716827,21356,16,9,2017,8
3.0,1,792000.0,1,20.0,3194.0,3.0,2.0,2.0,-0.32324066246468647,12,4,-0.29957896865716827,21357,16,9,2017,8
2.0,2,445000.0,3,17.9,3082.0,2.0,1.0,1.0,-0.23323639877371896,29,2,0.6933312658732219,21362,16,9,2017,6
3.0,0,675000.0,1,17.9,3082.0,3.0,1.0,4.0,0.07641129741080217,29,2,0.6933312658732219,21364,16,9,2017,6
4.0,0,721000.0,1,17.9,3082.0,4.0,2.0,2.0,0.04585939138726275,29,2,0.6933312658732219,21366,16,9,2017,6
4.0,1,492000.0,1,17.9,3082.0,4.0,1.0,1.0,-0.2877343933021947,29,2,0.6933312658732219,21367,16,9,2017,6
4.0,0,900000.0,1,17.9,3082.0,4.0,2.0,2.0,0.05081375452621509,29,2,0.6933312658732219,21370,16,9,2017,6
3.0,0,650000.0,1,17.9,3082.0,3.0,1.0,2.0,0.0334734835398819,29,2,0.6933312658732219,21371,16,9,2017,6
4.0,0,1120000.0,3,17.2,3132.0,4.0,2.0,2.0,0.3579842691412601,28,0,-0.13837600179615459,21372,16,9,2017,5
3.0,0,961000.0,1,17.2,3132.0,3.0,2.0,1.0,0.06402538956342133,28,0,-0.13837600179615459,21373,16,9,2017,5
3.0,1,1580000.0,1,10.2,3127.0,3.0,2.0,2.0,0.5000093457912271,2,0,-1.2279170697763766,21380,16,9,2017,5
4.0,0,2500000.0,4,10.2,3127.0,4.0,3.0,3.0,-0.12011177376764058,2,0,-1.2279170697763766,21381,16,9,2017,5
4.0,0,940000.0,1,16.2,3094.0,4.0,2.0,2.0,0.2663285510706418,0,0,-0.8159286692796817,21382,16,9,2017,4
4.0,0,1200000.0,4,6.2,3039.0,4.0,1.0,1.0,-0.07634823270689493,22,6,-0.28366330197131356,21387,16,9,2017,3
3.0,0,1007500.0,1,6.2,3039.0,3.0,1.0,1.0,-0.08047686865602188,22,6,-0.28366330197131356,21388,16,9,2017,3
3.0,2,828000.0,1,14.3,3189.0,3.0,2.0,2.0,-0.20351021994000495,12,5,-1.1196905363125649,21390,16,9,2017,5
4.0,0,1285000.0,1,21.5,3195.0,4.0,2.0,4.0,0.08962293244800841,12,4,-0.8707240360124099,21396,16,9,2017,11
5.0,0,2420000.0,3,14.2,3149.0,5.0,5.0,2.0,0.17302137862037276,21,0,1.3383704999842174,21399,16,9,2017,10
4.0,0,1335000.0,3,14.2,3149.0,4.0,1.0,3.0,0.15155247168491262,21,0,1.3383704999842174,21401,16,9,2017,10
3.0,0,1451000.0,1,14.2,3149.0,3.0,2.0,1.0,0.15072674449508724,21,0,1.3383704999842174,21404,16,9,2017,10
4.0,0,1480000.0,1,14.2,3149.0,4.0,2.0,2.0,0.1218262928511986,21,0,1.3383704999842174,21405,16,9,2017,10
3.0,0,850000.0,0,18.8,3170.0,3.0,1.0,2.0,0.08301711492940529,21,4,-0.08335326839648562,21407,16,9,2017,5
3.0,0,912000.0,1,18.8,3170.0,3.0,2.0,1.0,0.1697184698610712,21,4,-0.08335326839648562,21408,16,9,2017,5
4.0,0,1100000.0,1,18.8,3170.0,4.0,2.0,2.0,0.16558983391194426,21,4,-0.08335326839648562,21409,16,9,2017,5
4.0,0,792500.0,1,34.1,3805.0,4.0,2.0,2.0,0.24651109851483244,5,4,0.43117749889050155,21412,16,9,2017,12
3.0,0,1262000.0,3,6.2,3015.0,3.0,2.0,2.0,-0.16882967796733858,10,6,-0.4505504355058468,21414,16,9,2017,6
4.0,0,1210000.0,1,6.2,3015.0,4.0,1.0,0.0,-0.1836927673841956,10,6,-0.4505504355058468,21415,16,9,2017,6
3.0,0,1186000.0,1,10.4,3042.0,3.0,1.0,4.0,0.08797147806835763,22,6,-1.179715336384931,21418,16,9,2017,4
3.0,0,1320000.0,1,5.3,3070.0,3.0,1.0,1.0,-0.2646140319870838,6,2,0.883182432768774,21423,16,9,2017,6
5.0,0,955000.0,1,11.2,3046.0,5.0,2.0,4.0,0.23990528099622932,24,2,-1.09786333628625,21435,16,9,2017,10
3.0,0,725000.0,3,11.2,3046.0,3.0,1.0,1.0,-0.18204131300454482,24,2,-1.09786333628625,21436,16,9,2017,10
3.0,0,950000.0,0,15.5,3167.0,3.0,1.0,2.0,0.09292584120730997,12,4,-0.861174636000897,21441,16,9,2017,3
3.0,0,1250000.0,1,21.5,3195.0,3.0,1.0,2.0,0.2101791021625153,12,4,-0.5439981356185077,21446,16,9,2017,11
3.0,0,850000.0,4,8.5,3044.0,3.0,1.0,1.0,0.13586365507823023,24,2,0.0012271317054848773,21450,16,9,2017,7
3.0,0,1160000.0,1,8.5,3044.0,3.0,2.0,2.0,-0.05570505296126019,24,2,0.0012271317054848773,21451,16,9,2017,7
4.0,0,765000.0,1,14.7,3030.0,4.0,2.0,2.0,0.05329093609569126,30,6,1.8331203672473566,21453,16,9,2017,23
4.0,0,635000.0,1,14.7,3030.0,4.0,2.0,2.0,-0.17626122267576708,30,6,1.8331203672473566,21458,16,9,2017,23
3.0,0,1960000.0,3,3.5,3207.0,3.0,2.0,0.0,-0.24314512505162364,18,5,0.26565456535761306,21460,16,9,2017,2
3.0,0,1771000.0,1,4.6,3181.0,3.0,2.0,1.0,-0.2538795785193537,27,5,0.053976198435746046,21464,16,9,2017,3
3.0,0,1035000.0,1,8.4,3072.0,3.0,1.0,2.0,0.12265202004102399,6,2,1.613711533649503,21468,16,9,2017,12
3.0,0,880000.0,1,8.4,3072.0,3.0,1.0,0.0,-0.05570505296126019,6,2,1.613711533649503,21469,16,9,2017,12
2.0,0,1625000.0,0,3.5,3054.0,2.0,1.0,1.0,-0.24314512505162364,31,2,-1.471426770069953,21470,16,9,2017,3
3.0,0,930000.0,1,12.0,3073.0,3.0,1.0,2.0,0.15485538044421418,6,2,3.2218759689216463,21473,16,9,2017,14
4.0,0,912000.0,1,12.0,3073.0,4.0,1.0,2.0,0.26715427826046717,6,2,3.2218759689216463,21474,16,9,2017,14
3.0,0,900000.0,1,12.0,3073.0,3.0,1.0,1.0,0.12100056566137321,6,2,3.2218759689216463,21475,16,9,2017,14
3.0,0,935000.0,1,12.0,3073.0,3.0,1.0,2.0,0.18210437770845206,6,2,3.2218759689216463,21478,16,9,2017,14
2.0,2,465000.0,3,12.0,3073.0,2.0,1.0,1.0,0.1061374762445162,6,2,3.2218759689216463,21479,16,9,2017,14
2.0,0,920000.0,1,12.0,3073.0,2.0,1.0,2.0,0.09705447715643692,6,2,3.2218759689216463,21481,16,9,2017,14
3.0,1,1500000.0,4,2.4,3121.0,3.0,2.0,2.0,-0.3926017464100192,31,2,1.6982919337514735,21491,16,9,2017,8
3.0,0,800000.0,1,19.9,3134.0,3.0,1.0,3.0,0.11852338409189704,17,0,0.06943713178771915,21496,16,9,2017,12
4.0,0,1335000.0,0,19.9,3134.0,4.0,1.0,0.0,0.12347774723084938,17,0,0.06943713178771915,21497,16,9,2017,12
4.0,0,935000.0,1,19.9,3134.0,4.0,3.0,2.0,-0.006161421571736801,17,0,0.06943713178771915,21498,16,9,2017,12
3.0,0,746000.0,1,21.3,3135.0,3.0,1.0,1.0,-0.12176322814729136,17,0,-0.6986074691382387,21501,16,9,2017,7
4.0,0,1283000.0,1,19.9,3134.0,4.0,2.0,2.0,0.38936190235462487,15,0,-0.8777724026875741,21503,16,9,2017,12
4.0,0,1365000.0,3,8.9,3084.0,4.0,3.0,2.0,0.11522047533259548,0,0,-0.8957343693758958,21505,16,9,2017,10
4.0,0,1775000.0,1,8.9,3084.0,4.0,2.0,2.0,0.571847611306036,0,0,-0.8957343693758958,21508,16,9,2017,10
3.0,0,380000.0,1,20.6,3064.0,3.0,1.0,1.0,-0.14488358946240226,11,2,-0.3743826020806852,21510,16,9,2017,17
4.0,0,1665000.0,1,15.2,3191.0,4.0,3.0,2.0,0.19201310398635674,1,5,-0.6781444691135684,21513,16,9,2017,4
4.0,0,1915000.0,3,15.2,3191.0,4.0,2.0,2.0,0.012830303794247162,1,5,-0.6781444691135684,21516,16,9,2017,4
4.0,0,962000.0,1,22.2,3179.0,4.0,2.0,3.0,0.1457723813561349,13,0,-1.1990415030748975,21521,16,9,2017,3
1.0,0,855000.0,1,1.9,3205.0,1.0,1.0,0.0,-0.39673038235914615,26,5,-0.3493722687171993,21522,16,9,2017,3
3.0,0,770000.0,3,20.8,3171.0,3.0,1.0,4.0,0.030996301970405735,9,4,-0.015370634981192129,21536,16,9,2017,7
3.0,0,1720000.0,1,8.2,3041.0,3.0,1.0,2.0,0.06897975270237366,22,6,-0.9539402361127357,21545,16,9,2017,5
3.0,0,405000.0,1,31.7,3429.0,3.0,1.0,3.0,-0.026804601317371543,11,6,1.5034387001832243,21549,16,9,2017,13
3.0,0,482000.0,1,31.7,3429.0,3.0,1.0,1.0,0.021087575692501057,11,6,1.5034387001832243,21553,16,9,2017,13
3.0,0,436000.0,3,31.7,3429.0,3.0,2.0,2.0,-0.16304958763856084,11,6,1.5034387001832243,21554,16,9,2017,13
4.0,0,830000.0,0,10.5,3020.0,4.0,1.0,3.0,-0.03753905478510161,3,6,-0.8468505359836279,21555,16,9,2017,18
4.0,0,665000.0,1,10.5,3020.0,4.0,2.0,3.0,0.04338220981778658,3,6,-0.7418071358569871,21557,16,9,2017,18
3.0,0,610000.0,3,10.5,3020.0,3.0,1.0,1.0,0.027693393211104176,3,6,-0.7418071358569871,21558,16,9,2017,18
3.0,2,1290000.0,1,10.2,3127.0,3.0,2.0,1.0,-0.22910776282459203,2,5,-0.45987246885041877,21563,16,9,2017,5
4.0,0,1810000.0,1,10.2,3127.0,4.0,3.0,2.0,-0.16387531482838624,2,5,-0.45987246885041877,21564,16,9,2017,5
